lambda            n
37.52345216   2.91201220
37.52345216   2.91201220
37.59398496   2.89063052
37.59398496   2.89063052
37.59398496   2.89063052
37.66478343   2.86953552
37.66478343   2.86953552
37.66478343   2.86953552
37.73584906   2.84871050
37.73584906   2.84871050
37.73584906   2.84871050
37.74048798   2.54828960
37.80718336   2.82813921
37.80718336   2.82813921
37.80718336   2.82813921
37.87878788   2.80780570
37.87878788   2.80780570
37.87878788   2.80780570
37.95066414   2.78769438
37.95066414   2.78769438
37.95066414   2.78769438
38.02281369   2.76778993
38.02281369   2.76778993
38.02281369   2.76778993
38.09523810   2.74807727
38.09523810   2.74807727
38.09523810   2.74807727
38.16793893   2.72854157
38.16793893   2.72854157
38.16793893   2.72854157
38.24091778   2.70916816
38.24091778   2.70916816
38.24091778   2.70916816
38.31417625   2.68994252
38.31417625   2.68994252
38.31417625   2.68994252
38.37282896   2.40911580
38.38771593   2.67085029
38.38771593   2.67085029
38.38771593   2.67085029
38.46153846   2.65187715
38.46153846   2.65187715
38.46153846   2.65187715
38.46200000   2.62950000
38.46200000   2.62950000
38.53564547   2.63300888
38.53564547   2.63300888
38.53564547   2.63300888
38.61003861   2.61423126
38.61003861   2.61423126
38.61003861   2.61423126
38.68471954   2.59553009
38.68471954   2.59553009
38.68471954   2.59553009
38.75968992   2.57689112
38.75968992   2.57689112
38.75968992   2.57689112
38.83495146   2.55830004
38.83495146   2.55830004
38.83495146   2.55830004
38.86934322   2.31423146
38.91050584   2.53974245
38.91050584   2.53974245
38.91050584   2.53974245
38.98635478   2.52120381
38.98635478   2.52120381
38.98635478   2.52120381
39.06250000   2.50266946
39.06250000   2.50266946
39.06250000   2.50266946
39.13894325   2.48412453
39.13894325   2.48412453
39.13894325   2.48412453
39.21568627   2.46555396
39.21568627   2.46555396
39.21568627   2.46555396
39.29273084   2.44694246
39.29273084   2.44694246
39.29273084   2.44694246
39.37007874   2.42827450
39.37007874   2.42827450
39.37007874   2.42827450
39.44773176   2.40953428
39.44773176   2.40953428
39.44773176   2.40953428
39.45617158   2.20036932
39.52569170   2.39070571
39.52569170   2.39070571
39.52569170   2.39070571
39.60396040   2.37177244
39.60396040   2.37177244
39.60396040   2.37177244
39.68253968   2.35271782
39.68253968   2.35271782
39.68253968   2.35271782
39.76143141   2.33352496
39.76143141   2.33352496
39.76143141   2.33352496
39.84063745   2.31417673
39.84063745   2.31417673
39.84063745   2.31417673
39.92015968   2.29465580
39.92015968   2.29465580
39.92015968   2.29465580
40.00000000   2.28656686
40.00000000   2.28656686
40.00000000   2.28656686
40.00000000   2.28656686
40.00000000   2.28656686
40.04285772   2.09283627
40.08016032   2.25502621
40.08016032   2.25502621
40.08016032   2.25502621
40.16064257   2.23488282
40.16064257   2.23488282
40.16064257   2.23488282
40.24144869   2.21449769
40.24144869   2.21449769
40.24144869   2.21449769
40.32258065   2.19385446
40.32258065   2.19385446
40.32258065   2.19385446
40.40404040   2.17293777
40.40404040   2.17293777
40.40404040   2.17293777
40.48582996   2.15173364
40.48582996   2.15173364
40.48582996   2.15173364
40.56795132   2.13023012
40.56795132   2.13023012
40.56795132   2.13023012
40.58403123   2.01061487
40.65040650   2.10841799
40.65040650   2.10841799
40.65040650   2.10841799
40.73319756   2.08629176
40.73319756   2.08629176
40.73319756   2.08629176
40.81632653   2.06385090
40.81632653   2.06385090
40.81632653   2.06385090
40.89979550   2.04110136
40.89979550   2.04110136
40.89979550   2.04110136
40.98360656   2.01805749
40.98360656   2.01805749
40.98360656   2.01805749
41.06776181   1.99474438
41.06776181   1.99474438
41.06776181   1.99474438
41.15226337   1.97120067
41.15226337   1.97120067
41.15226337   1.97120067
41.21580331   1.89675746
41.23711340   1.94748187
41.23711340   1.94748187
41.23711340   1.94748187
41.32231405   1.92366416
41.32231405   1.92366416
41.32231405   1.92366416
41.40786749   1.89984852
41.40786749   1.89984852
41.40786749   1.89984852
41.49377593   1.87616493
41.49377593   1.87616493
41.49377593   1.87616493
41.58004158   1.85277627
41.58004158   1.85277627
41.58004158   1.85277627
41.66666667   1.82988125
41.66666667   1.82988125
41.66666667   1.82988125
41.66700000   1.93650000
41.66700000   1.93650000
41.71203311   1.81453133
41.75365344   1.80771554
41.75365344   1.80771554
41.75365344   1.80771554
41.84100418   1.78655022
41.84100418   1.78655022
41.84100418   1.78655022
41.92872117   1.76668691
41.92872117   1.76668691
41.92872117   1.76668691
42.01680672   1.74844926
42.01680672   1.74844926
42.01680672   1.74844926
42.10526316   1.73217137
42.10526316   1.73217137
42.10526316   1.73217137
42.16289252   1.75128775
42.19409283   1.71818475
42.19409283   1.71818475
42.19409283   1.71818475
42.28329810   1.70680570
42.28329810   1.70680570
42.28329810   1.70680570
42.37288136   1.69832578
42.37288136   1.69832578
42.37288136   1.69832578
42.38832222   1.71966596
42.46284501   1.69300680
42.46284501   1.69300680
42.46284501   1.69300680
42.55319149   1.69108125
42.55319149   1.69108125
42.55319149   1.69108125
42.64392324   1.69275751
42.64392324   1.69275751
42.64392324   1.69275751
42.70321267   1.70704094
42.73504274   1.69822858
42.73504274   1.69822858
42.73504274   1.69822858
42.82655246   1.70768257
42.82655246   1.70768257
42.82655246   1.70768257
42.91845494   1.72131349
42.91845494   1.72131349
42.91845494   1.72131349
42.97202159   1.74504398
43.01075269   1.73933105
43.01075269   1.73933105
43.01075269   1.73933105
43.10344828   1.76196856
43.10344828   1.76196856
43.10344828   1.76196856
43.15065863   1.79569574
43.19654428   1.78948842
43.19654428   1.78948842
43.19654428   1.78948842
43.29004329   1.82218446
43.29004329   1.82218446
43.29004329   1.82218446
43.32901121   1.85900569
43.38394794   1.86038057
43.38394794   1.86038057
43.38394794   1.86038057
43.47800000   1.95850000
43.47800000   1.95850000
43.47826087   1.90442430
43.47826087   1.90442430
43.47826087   1.90442430
43.50736380   1.92231564
43.55088524   1.98561137
43.57298475   1.95467414
43.57298475   1.95467414
43.57298475   1.95467414
43.66812227   2.01147831
43.66812227   2.01147831
43.66812227   2.01147831
43.76367615   2.07514263
43.76367615   2.07514263
43.76367615   2.07514263
43.77076810   2.20082444
43.85964912   2.14588506
43.85964912   2.14588506
43.85964912   2.14588506
43.95604396   2.22377473
43.95604396   2.22377473
43.95604396   2.22377473
44.03360349   2.50464964
44.05286344   2.30865567
44.05286344   2.30865567
44.05286344   2.30865567
44.15011038   2.40005867
44.15011038   2.40005867
44.15011038   2.40005867
44.24778761   2.49711114
44.24778761   2.49711114
44.24778761   2.49711114
44.29757669   2.75784204
44.34589800   2.59846264
44.34589800   2.59846264
44.34589800   2.59846264
44.44444444   2.70225122
44.44444444   2.70225122
44.44444444   2.70225122
44.54342984   2.80613927
44.54342984   2.80613927
44.54342984   2.80613927
44.64285714   2.90744022
44.64285714   2.90744022
44.64285714   2.90744022
44.65001505   3.07433491
44.65101064   3.03003122
44.74272931   3.00333789
44.74272931   3.00333789
44.74272931   3.00333789
44.78370838   3.12498193
44.84304933   3.09116938
44.84304933   3.09116938
44.84304933   3.09116938
44.94382022   3.16871454
44.94382022   3.16871454
44.94382022   3.16871454
44.96248764   3.16930458
45.04504505   3.23442383
45.04504505   3.23442383
45.04504505   3.23442383
45.05194839   3.18830136
45.14155136   3.20096904
45.14672686   3.28753244
45.14672686   3.28753244
45.14672686   3.28753244
45.24886878   3.32804442
45.24886878   3.32804442
45.24886878   3.32804442
45.27638251   3.20098326
45.35147392   3.35660943
45.35147392   3.35660943
45.35147392   3.35660943
45.41164033   3.18201019
45.45454545   3.37433852
45.45454545   3.37433852
45.45454545   3.37433852
45.45500000   3.03550000
45.45500000   3.03550000
45.54689815   3.16303711
45.55808656   3.38260822
45.55808656   3.38260822
45.55808656   3.38260822
45.63721226   3.14405930
45.66210046   3.38288956
45.66210046   3.38288956
45.66210046   3.38288956
45.76659039   3.37662001
45.76659039   3.37662001
45.76659039   3.37662001
45.77275453   3.11242803
45.87155963   3.36512136
45.87155963   3.36512136
45.87155963   3.36512136
45.97701149   3.34955655
45.97701149   3.34955655
45.97701149   3.34955655
46.04341240   3.06815278
46.08294931   3.33091550
46.08294931   3.33091550
46.08294931   3.33091550
46.18937644   3.31001955
46.18937644   3.31001955
46.18937644   3.31001955
46.29629630   3.28753647
46.29629630   3.28753647
46.29629630   3.28753647
46.35929844   3.01122408
46.40371230   3.26400017
46.40371230   3.26400017
46.40371230   3.26400017
46.51162791   3.23983146
46.51162791   3.23983146
46.51162791   3.23983146
46.62004662   3.21535764
46.62004662   3.21535764
46.62004662   3.21535764
46.63009854   2.96061973
46.72897196   3.19083009
46.72897196   3.19083009
46.72897196   3.19083009
46.83840749   3.16643917
46.83840749   3.16643917
46.83840749   3.16643917
46.94835681   3.14232682
46.94835681   3.14232682
46.94835681   3.14232682
46.99064384   2.91635396
47.05882353   3.11859677
47.05882353   3.11859677
47.05882353   3.11859677
47.16981132   3.09532286
47.16981132   3.09532286
47.16981132   3.09532286
47.28132388   3.07255567
47.28132388   3.07255567
47.28132388   3.07255567
47.35104691   2.87841730
47.39336493   3.05032778
47.39336493   3.05032778
47.39336493   3.05032778
47.50593824   3.02865798
47.50593824   3.02865798
47.50593824   3.02865798
47.61904762   3.00755450
47.61904762   3.00755450
47.61904762   3.00755450
47.73269690   2.98701763
47.73269690   2.98701763
47.73269690   2.98701763
47.75625147   2.84681447
47.84688995   2.96704171
47.84688995   2.96704171
47.84688995   2.96704171
47.96163070   2.94761669
47.96163070   2.94761669
47.96163070   2.94761669
48.07692308   2.92872937
48.07692308   2.92872937
48.07692308   2.92872937
48.19277108   2.91036433
48.19277108   2.91036433
48.19277108   2.91036433
48.20639974   2.81521639
48.30917874   2.89250468
48.30917874   2.89250468
48.30917874   2.89250468
48.42615012   2.87513258
48.42615012   2.87513258
48.42615012   2.87513258
48.54368932   2.85822972
48.54368932   2.85822972
48.54368932   2.85822972
48.66180049   2.84177762
48.66180049   2.84177762
48.66180049   2.84177762
48.74629321   2.78995688
48.78048780   2.82575785
48.78048780   2.82575785
48.78048780   2.82575785
48.89975550   2.81015226
48.89975550   2.81015226
48.89975550   2.81015226
49.01960784   2.79494309
49.01960784   2.79494309
49.01960784   2.79494309
49.14004914   2.78011304
49.14004914   2.78011304
49.14004914   2.78011304
49.26108374   2.76564537
49.26108374   2.76564537
49.26108374   2.76564537
49.38271605   2.75152393
49.38271605   2.75152393
49.38271605   2.75152393
49.50495050   2.73773317
49.50495050   2.73773317
49.50495050   2.73773317
49.55599119   2.75839672
49.62779156   2.72425819
49.62779156   2.72425819
49.62779156   2.72425819
49.75124378   2.71108467
49.75124378   2.71108467
49.75124378   2.71108467
49.87531172   2.69819893
49.87531172   2.69819893
49.87531172   2.69819893
50.00000000   2.60075273
50.00000000   2.60075273
50.00000000   2.60075273
50.00000000   2.60075273
50.00000000   2.60075273
50.12531328   2.67323905
50.12531328   2.67323905
50.12531328   2.67323905
50.25125628   2.66114048
50.25125628   2.66114048
50.25125628   2.66114048
50.37783375   2.64928078
50.37783375   2.64928078
50.37783375   2.64928078
50.50505051   2.63764908
50.50505051   2.63764908
50.50505051   2.63764908
50.63291139   2.62623501
50.63291139   2.62623501
50.63291139   2.62623501
50.76142132   2.61502866
50.76142132   2.61502866
50.76142132   2.61502866
50.81498408   2.73321307
50.89058524   2.60402059
50.89058524   2.60402059
50.89058524   2.60402059
51.02040816   2.59320177
51.02040816   2.59320177
51.02040816   2.59320177
51.15089514   2.58256358
51.15089514   2.58256358
51.15089514   2.58256358
51.28200000   2.37600000
51.28200000   2.37600000
51.28205128   2.57209778
51.28205128   2.57209778
51.28205128   2.57209778
51.41388175   2.56179650
51.41388175   2.56179650
51.41388175   2.56179650
51.54639175   2.55165220
51.54639175   2.55165220
51.54639175   2.55165220
51.67958656   2.54165767
51.67958656   2.54165767
51.67958656   2.54165767
51.81347150   2.53180601
51.81347150   2.53180601
51.81347150   2.53180601
51.89391766   2.72066866
51.94805195   2.52209059
51.94805195   2.52209059
51.94805195   2.52209059
52.08333333   2.51250508
52.08333333   2.51250508
52.08333333   2.51250508
52.21932115   2.50304337
52.21932115   2.50304337
52.21932115   2.50304337
52.35602094   2.49369962
52.35602094   2.49369962
52.35602094   2.49369962
52.49343832   2.48446819
52.49343832   2.48446819
52.49343832   2.48446819
52.63157895   2.47534368
52.63157895   2.47534368
52.63157895   2.47534368
52.63200000   2.29100000
52.63200000   2.29100000
52.77044855   2.46632087
52.77044855   2.46632087
52.77044855   2.46632087
52.91005291   2.45739473
52.91005291   2.45739473
52.91005291   2.45739473
53.05039788   2.44856041
53.05039788   2.44856041
53.05039788   2.44856041
53.10768239   2.70813846
53.19148936   2.43981324
53.19148936   2.43981324
53.19148936   2.43981324
53.33333333   2.43114867
53.33333333   2.43114867
53.33333333   2.43114867
53.47593583   2.42256233
53.47593583   2.42256233
53.47593583   2.42256233
53.61930295   2.41404997
53.61930295   2.41404997
53.61930295   2.41404997
53.76344086   2.40560747
53.76344086   2.40560747
53.76344086   2.40560747
53.90835580   2.39723083
53.90835580   2.39723083
53.90835580   2.39723083
54.05400000   2.21300000
54.05400000   2.21300000
54.05405405   2.38891618
54.05405405   2.38891618
54.05405405   2.38891618
54.09672854   2.69558456
54.20054201   2.38065971
54.20054201   2.38065971
54.20054201   2.38065971
54.34782609   2.37245776
54.34782609   2.37245776
54.34782609   2.37245776
54.49591281   2.36430672
54.49591281   2.36430672
54.49591281   2.36430672
54.64480874   2.35620308
54.64480874   2.35620308
54.64480874   2.35620308
54.79452055   2.34814340
54.79452055   2.34814340
54.79452055   2.34814340
54.94505495   2.34012433
54.94505495   2.34012433
54.94505495   2.34012433
55.04068876   2.68935502
55.09641873   2.33214256
55.09641873   2.33214256
55.09641873   2.33214256
55.24861878   2.32419487
55.24861878   2.32419487
55.24861878   2.32419487
55.40166205   2.31627805
55.40166205   2.31627805
55.40166205   2.31627805
55.55555556   2.30838899
55.55555556   2.30838899
55.55555556   2.30838899
55.55600000   2.13850000
55.55600000   2.13850000
55.71030641   2.30052459
55.71030641   2.30052459
55.71030641   2.30052459
55.86592179   2.29268180
55.86592179   2.29268180
55.86592179   2.29268180
56.02240896   2.28485761
56.02240896   2.28485761
56.02240896   2.28485761
56.11962234   2.67681061
56.17977528   2.27704903
56.17977528   2.27704903
56.17977528   2.27704903
56.33802817   2.26925311
56.33802817   2.26925311
56.33802817   2.26925311
56.49717514   2.26146690
56.49717514   2.26146690
56.49717514   2.26146690
56.65722380   2.25368749
56.65722380   2.25368749
56.65722380   2.25368749
56.81818182   2.24591197
56.81818182   2.24591197
56.81818182   2.24591197
56.98005698   2.23813743
56.98005698   2.23813743
56.98005698   2.23813743
57.06372478   2.66425197
57.14285714   2.23036097
57.14285714   2.23036097
57.14285714   2.23036097
57.14300000   2.06400000
57.14300000   2.06400000
57.30659026   2.22257972
57.30659026   2.22257972
57.30659026   2.22257972
57.47126437   2.21479075
57.47126437   2.21479075
57.47126437   2.21479075
57.63688761   2.20699116
57.63688761   2.20699116
57.63688761   2.20699116
57.80346821   2.19917802
57.80346821   2.19917802
57.80346821   2.19917802
57.97101449   2.19134840
57.97101449   2.19134840
57.97101449   2.19134840
