lambda            k
19.43634597   0.01309119
19.43634597   0.01309119
19.45525292   0.01550960
19.45525292   0.01550960
19.45525292   0.01550960
19.45525292   0.01550960
19.47419669   0.01322862
19.47419669   0.01322862
19.47419669   0.01322862
19.49317739   0.01566442
19.49317739   0.01566442
19.49317739   0.01566442
19.49317739   0.01566442
19.51219512   0.01336839
19.51219512   0.01336839
19.51219512   0.01336839
19.53125000   0.01582195
19.53125000   0.01582195
19.53125000   0.01582195
19.53125000   0.01582195
19.55034213   0.01351053
19.55034213   0.01351053
19.55034213   0.01351053
19.56947162   0.01598224
19.56947162   0.01598224
19.56947162   0.01598224
19.56947162   0.01598224
19.58863859   0.01365512
19.58863859   0.01365512
19.58863859   0.01365512
19.60784314   0.01614535
19.60784314   0.01614535
19.60784314   0.01614535
19.60784314   0.01614535
19.60800000   0.01300000
19.60800000   0.01300000
19.62351445   0.17560691
19.62708538   0.01380221
19.62708538   0.01380221
19.62708538   0.01380221
19.64636542   0.01631135
19.64636542   0.01631135
19.64636542   0.01631135
19.64636542   0.01631135
19.66568338   0.01395184
19.66568338   0.01395184
19.66568338   0.01395184
19.68503937   0.01648031
19.68503937   0.01648031
19.68503937   0.01648031
19.68503937   0.01648031
19.70443350   0.01410409
19.70443350   0.01410409
19.70443350   0.01410409
19.72386588   0.01665229
19.72386588   0.01665229
19.72386588   0.01665229
19.72386588   0.01665229
19.74333662   0.01425901
19.74333662   0.01425901
19.74333662   0.01425901
19.76284585   0.01682736
19.76284585   0.01682736
19.76284585   0.01682736
19.76284585   0.01682736
19.78239367   0.01441666
19.78239367   0.01441666
19.78239367   0.01441666
19.80198020   0.01700561
19.80198020   0.01700561
19.80198020   0.01700561
19.80198020   0.01700561
19.81592873   0.17262910
19.82160555   0.01457711
19.82160555   0.01457711
19.82160555   0.01457711
19.84126984   0.01718709
19.84126984   0.01718709
19.84126984   0.01718709
19.84126984   0.01718709
19.86097319   0.01474043
19.86097319   0.01474043
19.86097319   0.01474043
19.88071571   0.01737189
19.88071571   0.01737189
19.88071571   0.01737189
19.88071571   0.01737189
19.90049751   0.01490668
19.90049751   0.01490668
19.90049751   0.01490668
19.92031873   0.01756009
19.92031873   0.01756009
19.92031873   0.01756009
19.92031873   0.01756009
19.94017946   0.01507593
19.94017946   0.01507593
19.94017946   0.01507593
19.96007984   0.01775178
19.96007984   0.01775178
19.96007984   0.01775178
19.96007984   0.01775178
19.98001998   0.01524827
19.98001998   0.01524827
19.98001998   0.01524827
20.00000000   0.01663135
20.00000000   0.01663135
20.00000000   0.01663135
20.00000000   0.01663135
20.00000000   0.01663135
20.00000000   0.01663135
20.01025954   0.06161344
20.02002002   0.01542375
20.02002002   0.01542375
20.02002002   0.01542375
20.03588077   0.17504682
20.04008016   0.01551270
20.04008016   0.01551270
20.04008016   0.01551270
20.06018054   0.01560247
20.06018054   0.01560247
20.06018054   0.01560247
20.08032129   0.01569306
20.08032129   0.01569306
20.08032129   0.01569306
20.10050251   0.01578449
20.10050251   0.01578449
20.10050251   0.01578449
20.12072435   0.01587677
20.12072435   0.01587677
20.12072435   0.01587677
20.14098691   0.01596991
20.14098691   0.01596991
20.14098691   0.01596991
20.16129032   0.01606392
20.16129032   0.01606392
20.16129032   0.01606392
20.18163471   0.01615881
20.18163471   0.01615881
20.18163471   0.01615881
20.20202020   0.01625459
20.20202020   0.01625459
20.20202020   0.01625459
20.22244692   0.01635128
20.22244692   0.01635128
20.22244692   0.01635128
20.24291498   0.01644888
20.24291498   0.01644888
20.24291498   0.01644888
20.26342452   0.01654740
20.26342452   0.01654740
20.26342452   0.01654740
20.28330056   0.17471077
20.28397566   0.01664687
20.28397566   0.01664687
20.28397566   0.01664687
20.30456853   0.01674729
20.30456853   0.01674729
20.30456853   0.01674729
20.32520325   0.01684866
20.32520325   0.01684866
20.32520325   0.01684866
20.34587996   0.01695102
20.34587996   0.01695102
20.34587996   0.01695102
20.36659878   0.01705436
20.36659878   0.01705436
20.36659878   0.01705436
20.38735984   0.01715870
20.38735984   0.01715870
20.38735984   0.01715870
20.40800000   0.01600000
20.40800000   0.01600000
20.40816327   0.01726406
20.40816327   0.01726406
20.40816327   0.01726406
20.42900919   0.01737045
20.42900919   0.01737045
20.42900919   0.01737045
20.44989775   0.01747787
20.44989775   0.01747787
20.44989775   0.01747787
20.47082907   0.01758635
20.47082907   0.01758635
20.47082907   0.01758635
20.48950706   0.17714716
20.49180328   0.01769591
20.49180328   0.01769591
20.49180328   0.01769591
20.51282051   0.01780654
20.51282051   0.01780654
20.51282051   0.01780654
20.53388090   0.01791828
20.53388090   0.01791828
20.53388090   0.01791828
20.55498458   0.01803112
20.55498458   0.01803112
20.55498458   0.01803112
20.57613169   0.01814510
20.57613169   0.01814510
20.57613169   0.01814510
20.59732235   0.01826022
20.59732235   0.01826022
20.59732235   0.01826022
20.61855670   0.01837650
20.61855670   0.01837650
20.61855670   0.01837650
20.63983488   0.01849396
20.63983488   0.01849396
20.63983488   0.01849396
20.65450027   0.18235600
20.66115702   0.01861260
20.66115702   0.01861260
20.66115702   0.01861260
20.68252327   0.01873246
20.68252327   0.01873246
20.68252327   0.01873246
20.70393375   0.01885354
20.70393375   0.01885354
20.70393375   0.01885354
20.72538860   0.01897587
20.72538860   0.01897587
20.72538860   0.01897587
20.74688797   0.01909945
20.74688797   0.01909945
20.74688797   0.01909945
20.76843198   0.01922432
20.76843198   0.01922432
20.76843198   0.01922432
20.79002079   0.01935048
20.79002079   0.01935048
20.79002079   0.01935048
20.79200238   0.18760217
20.81165453   0.01947795
20.81165453   0.01947795
20.81165453   0.01947795
20.83300000   0.01850000
20.83300000   0.01850000
20.83333333   0.01960676
20.83333333   0.01960676
20.83333333   0.01960676
20.85505735   0.01973692
20.85505735   0.01973692
20.85505735   0.01973692
20.87682672   0.01986846
20.87682672   0.01986846
20.87682672   0.01986846
20.89864159   0.02000138
20.89864159   0.02000138
20.89864159   0.02000138
20.92050209   0.02013572
20.92050209   0.02013572
20.92050209   0.02013572
20.92945782   0.18741548
20.94240838   0.02027150
20.94240838   0.02027150
20.94240838   0.02027150
20.96436059   0.02040873
20.96436059   0.02040873
20.96436059   0.02040873
20.98635887   0.02054743
20.98635887   0.02054743
20.98635887   0.02054743
21.00840336   0.02068764
21.00840336   0.02068764
21.00840336   0.02068764
21.03049422   0.02082936
21.03049422   0.02082936
21.03049422   0.02082936
21.05263158   0.02097263
21.05263158   0.02097263
21.05263158   0.02097263
21.07481560   0.02111746
21.07481560   0.02111746
21.07481560   0.02111746
21.09704641   0.02126389
21.09704641   0.02126389
21.09704641   0.02126389
21.11932418   0.02141193
21.11932418   0.02141193
21.11932418   0.02141193
21.13566432   0.18985187
21.14164905   0.02156161
21.14164905   0.02156161
21.14164905   0.02156161
21.16402116   0.02171296
21.16402116   0.02171296
21.16402116   0.02171296
21.18644068   0.02186600
21.18644068   0.02186600
21.18644068   0.02186600
21.20890774   0.02202075
21.20890774   0.02202075
21.20890774   0.02202075
21.23142251   0.02217725
21.23142251   0.02217725
21.23142251   0.02217725
21.25398512   0.02233552
21.25398512   0.02233552
21.25398512   0.02233552
21.27659574   0.02249559
21.27659574   0.02249559
21.27659574   0.02249559
21.27700000   0.02150000
21.27700000   0.02150000
21.29925453   0.02265749
21.29925453   0.02265749
21.29925453   0.02265749
21.31435639   0.18960916
21.32196162   0.02282125
21.32196162   0.02282125
21.32196162   0.02282125
21.34471718   0.02298689
21.34471718   0.02298689
21.34471718   0.02298689
21.36752137   0.02315445
21.36752137   0.02315445
21.36752137   0.02315445
21.39037433   0.02332396
21.39037433   0.02332396
21.39037433   0.02332396
21.41327623   0.02349544
21.41327623   0.02349544
21.41327623   0.02349544
21.43622722   0.02366895
21.43622722   0.02366895
21.43622722   0.02366895
21.45922747   0.02384449
21.45922747   0.02384449
21.45922747   0.02384449
21.48227712   0.02402212
21.48227712   0.02402212
21.48227712   0.02402212
21.49297845   0.18121715
21.50537634   0.02420186
21.50537634   0.02420186
21.50537634   0.02420186
21.52852530   0.02438375
21.52852530   0.02438375
21.52852530   0.02438375
21.55172414   0.02456782
21.55172414   0.02456782
21.55172414   0.02456782
21.55407634   0.08914321
21.57497303   0.02475412
21.57497303   0.02475412
21.57497303   0.02475412
21.59827214   0.02494268
21.59827214   0.02494268
21.59827214   0.02494268
21.62162162   0.02513354
21.62162162   0.02513354
21.62162162   0.02513354
21.63038722   0.17559758
21.64502165   0.02532673
21.64502165   0.02532673
21.64502165   0.02532673
21.66847237   0.02552231
21.66847237   0.02552231
21.66847237   0.02552231
21.69197397   0.02572030
21.69197397   0.02572030
21.69197397   0.02572030
21.71552660   0.02592076
21.71552660   0.02592076
21.71552660   0.02592076
21.73900000   0.02450000
21.73900000   0.02450000
21.73913043   0.02612373
21.73913043   0.02612373
21.73913043   0.02612373
21.76278564   0.02632924
21.76278564   0.02632924
21.76278564   0.02632924
21.78649237   0.02653735
21.78649237   0.02653735
21.78649237   0.02653735
21.80898595   0.16448912
21.81025082   0.02674810
21.81025082   0.02674810
21.81025082   0.02674810
21.83406114   0.02696155
21.83406114   0.02696155
21.83406114   0.02696155
21.85792350   0.02717773
21.85792350   0.02717773
21.85792350   0.02717773
21.88183807   0.02739670
21.88183807   0.02739670
21.88183807   0.02739670
21.90580504   0.02761851
21.90580504   0.02761851
21.90580504   0.02761851
21.92982456   0.02784321
21.92982456   0.02784321
21.92982456   0.02784321
21.95389682   0.02807085
21.95389682   0.02807085
21.95389682   0.02807085
21.96018693   0.16428376
21.97802198   0.02830150
21.97802198   0.02830150
21.97802198   0.02830150
22.00220022   0.02853520
22.00220022   0.02853520
22.00220022   0.02853520
22.02643172   0.02877202
22.02643172   0.02877202
22.02643172   0.02877202
22.05071665   0.02901202
22.05071665   0.02901202
22.05071665   0.02901202
22.05631239   0.15328732
22.07505519   0.02925525
22.07505519   0.02925525
22.07505519   0.02925525
22.09944751   0.02950177
22.09944751   0.02950177
22.09944751   0.02950177
22.12389381   0.02975166
22.12389381   0.02975166
22.12389381   0.02975166
22.14839424   0.03000498
22.14839424   0.03000498
22.14839424   0.03000498
22.17294900   0.03026179
22.17294900   0.03026179
22.17294900   0.03026179
22.19755827   0.03052216
22.19755827   0.03052216
22.19755827   0.03052216
22.22121224   0.14763041
22.22200000   0.02950000
22.22200000   0.02950000
22.22222222   0.03078617
22.22222222   0.03078617
22.22222222   0.03078617
22.24694105   0.03105389
22.24694105   0.03105389
22.24694105   0.03105389
22.27171492   0.03132539
22.27171492   0.03132539
22.27171492   0.03132539
22.29654404   0.03160075
22.29654404   0.03160075
22.29654404   0.03160075
22.32142857   0.03188005
22.32142857   0.03188005
22.32142857   0.03188005
22.34636872   0.03216337
22.34636872   0.03216337
22.34636872   0.03216337
22.35866769   0.14744371
22.37136465   0.03245079
22.37136465   0.03245079
22.37136465   0.03245079
22.39641657   0.03274241
22.39641657   0.03274241
22.39641657   0.03274241
22.42152466   0.03303830
22.42152466   0.03303830
22.42152466   0.03303830
22.44668911   0.03333857
22.44668911   0.03333857
22.44668911   0.03333857
22.47191011   0.03364330
22.47191011   0.03364330
22.47191011   0.03364330
22.49718785   0.03395259
22.49718785   0.03395259
22.49718785   0.03395259
22.52252252   0.03426654
22.52252252   0.03426654
22.52252252   0.03426654
22.54791432   0.03458525
22.54791432   0.03458525
22.54791432   0.03458525
22.56478084   0.13901436
22.57336343   0.03490883
22.57336343   0.03490883
22.57336343   0.03490883
22.59887006   0.03523738
22.59887006   0.03523738
22.59887006   0.03523738
22.61300763   0.12226687
22.62443439   0.03557102
22.62443439   0.03557102
22.62443439   0.03557102
22.65005663   0.03590987
22.65005663   0.03590987
22.65005663   0.03590987
22.67573696   0.03625403
22.67573696   0.03625403
22.67573696   0.03625403
22.70147560   0.03660364
22.70147560   0.03660364
22.70147560   0.03660364
22.72700000   0.03550000
22.72700000   0.03550000
22.72727273   0.03695882
22.72727273   0.03695882
22.72727273   0.03695882
22.75312856   0.03731971
22.75312856   0.03731971
22.75312856   0.03731971
22.77904328   0.03768643
22.77904328   0.03768643
22.77904328   0.03768643
22.78470954   0.13871564
22.80501710   0.03805912
22.80501710   0.03805912
22.80501710   0.03805912
22.83105023   0.03843793
22.83105023   0.03843793
22.83105023   0.03843793
22.85714286   0.03882301
22.85714286   0.03882301
22.85714286   0.03882301
22.88329519   0.03921451
22.88329519   0.03921451
22.88329519   0.03921451
22.90950745   0.03961259
22.90950745   0.03961259
22.90950745   0.03961259
22.93577982   0.04001741
22.93577982   0.04001741
22.93577982   0.04001741
22.96211251   0.04042915
22.96211251   0.04042915
22.96211251   0.04042915
22.98850575   0.04084798
22.98850575   0.04084798
22.98850575   0.04084798
23.01495972   0.04127408
23.01495972   0.04127408
23.01495972   0.04127408
23.01836045   0.13568182
23.04147465   0.04170763
23.04147465   0.04170763
23.04147465   0.04170763
23.06805075   0.04214884
23.06805075   0.04214884
23.06805075   0.04214884
23.09468822   0.04259791
23.09468822   0.04259791
23.09468822   0.04259791
23.12138728   0.04305505
23.12138728   0.04305505
23.12138728   0.04305505
23.14814815   0.04352047
23.14814815   0.04352047
23.14814815   0.04352047
23.17497103   0.04399440
23.17497103   0.04399440
23.17497103   0.04399440
23.20185615   0.04447708
23.20185615   0.04447708
23.20185615   0.04447708
23.22880372   0.04496875
23.22880372   0.04496875
23.22880372   0.04496875
23.25581395   0.04546966
23.25581395   0.04546966
23.25581395   0.04546966
23.25600000   0.04350000
23.25600000   0.04350000
23.27950245   0.13261066
23.28288708   0.04598007
23.28288708   0.04598007
23.28288708   0.04598007
23.31002331   0.04650027
23.31002331   0.04650027
23.31002331   0.04650027
23.33722287   0.04703053
23.33722287   0.04703053
23.33722287   0.04703053
23.36448598   0.04757115
23.36448598   0.04757115
23.36448598   0.04757115
23.39181287   0.04812245
23.39181287   0.04812245
23.39181287   0.04812245
23.41920375   0.04868473
23.41920375   0.04868473
23.41920375   0.04868473
23.44665885   0.04925835
23.44665885   0.04925835
23.44665885   0.04925835
23.47417840   0.04984365
23.47417840   0.04984365
23.47417840   0.04984365
23.49545038   0.14986992
23.49940782   0.12959551
23.50176263   0.05044100
23.50176263   0.05044100
23.50176263   0.05044100
23.52941176   0.05105077
23.52941176   0.05105077
23.52941176   0.05105077
23.55712603   0.05167338
23.55712603   0.05167338
23.55712603   0.05167338
23.58490566   0.05230923
23.58490566   0.05230923
23.58490566   0.05230923
23.61275089   0.05295877
23.61275089   0.05295877
23.61275089   0.05295877
23.64066194   0.05362246
23.64066194   0.05362246
23.64066194   0.05362246
23.66863905   0.05430077
23.66863905   0.05430077
23.66863905   0.05430077
23.69668246   0.05499422
23.69668246   0.05499422
23.69668246   0.05499422
23.72479241   0.05570332
23.72479241   0.05570332
23.72479241   0.05570332
23.73303540   0.12384525
23.75296912   0.05642865
23.75296912   0.05642865
23.75296912   0.05642865
23.78121284   0.05717078
23.78121284   0.05717078
23.78121284   0.05717078
23.80952381   0.05793032
23.80952381   0.05793032
23.80952381   0.05793032
23.81000000   0.05600000
23.81000000   0.05600000
23.83790226   0.05870794
23.83790226   0.05870794
23.83790226   0.05870794
